image_id,width,height,identity,split
075872.jpg,122,169,5788.0,train
007839.jpg,143,198,5788.0,train
018086.jpg,83,115,5788.0,train
019594.jpg,221,306,5788.0,train
009392.jpg,218,302,5788.0,train
139415.jpg,62,86,5788.0,train
011492.jpg,174,241,5788.0,train
123356.jpg,809,1120,5788.0,train
152503.jpg,146,202,5729.0,train
081532.jpg,335,464,5729.0,train
068350.jpg,99,137,5729.0,train
119761.jpg,278,385,5729.0,train
052656.jpg,866,1199,5729.0,train
062235.jpg,135,187,5729.0,train
112897.jpg,174,241,5729.0,train
001056.jpg,283,392,5729.0,train
152343.jpg,120,166,5729.0,train
071653.jpg,120,166,5729.0,train
079011.jpg,153,212,5729.0,train
063040.jpg,161,223,5729.0,train
096838.jpg,109,151,5729.0,train
001392.jpg,78,108,5729.0,train
018233.jpg,117,162,5729.0,train
019230.jpg,200,277,5729.0,train
012033.jpg,120,166,5729.0,train
133070.jpg,91,126,5729.0,train
018221.jpg,452,626,5729.0,train
129267.jpg,114,158,5729.0,train
157694.jpg,338,468,6335.0,train
082104.jpg,239,331,6335.0,train
072400.jpg,125,173,6335.0,train
117234.jpg,143,198,6335.0,train
050714.jpg,208,288,6335.0,train
051899.jpg,226,313,6335.0,train
112009.jpg,187,259,6335.0,train
009552.jpg,203,281,6335.0,train
140290.jpg,317,439,6335.0,train
072547.jpg,166,230,6335.0,train
080762.jpg,304,421,6335.0,train
058640.jpg,153,212,6335.0,train
088459.jpg,122,169,6335.0,train
017275.jpg,169,234,6335.0,train
024064.jpg,198,274,6335.0,train
025861.jpg,161,223,6335.0,train
017434.jpg,114,158,6335.0,train
126712.jpg,127,176,6335.0,train
018383.jpg,174,241,6335.0,train
122358.jpg,86,119,6335.0,train
158710.jpg,172,238,38.0,train
088361.jpg,164,227,38.0,train
066422.jpg,169,234,38.0,train
126578.jpg,291,403,38.0,train
053823.jpg,200,277,38.0,train
058196.jpg,263,364,38.0,train
113388.jpg,208,288,38.0,train
028286.jpg,161,223,38.0,train
139498.jpg,153,212,38.0,train
070287.jpg,179,248,38.0,train
082354.jpg,309,428,38.0,train
066165.jpg,276,382,38.0,train
100720.jpg,203,281,38.0,train
029417.jpg,296,410,38.0,train
043917.jpg,218,302,38.0,train
048247.jpg,330,457,38.0,train
039495.jpg,190,263,38.0,train
129018.jpg,671,929,38.0,train
041240.jpg,416,576,38.0,train
128822.jpg,946,1310,38.0,train
160710.jpg,125,173,1649.0,train
087300.jpg,304,421,1649.0,train
060077.jpg,226,313,1649.0,train
127079.jpg,192,260,1649.0,train
038447.jpg,138,191,1649.0,train
042609.jpg,166,230,1649.0,train
110558.jpg,107,148,1649.0,train
002849.jpg,216,299,1649.0,train
157207.jpg,218,302,1649.0,train
063452.jpg,122,169,1649.0,train
085284.jpg,101,140,1649.0,train
054956.jpg,130,180,1649.0,train
099796.jpg,138,191,1649.0,train
005715.jpg,216,299,1649.0,train
014791.jpg,104,144,1649.0,train
015313.jpg,104,144,1649.0,train
011582.jpg,554,767,1649.0,train
130252.jpg,195,270,1649.0,train
011820.jpg,104,144,1649.0,train
127945.jpg,159,220,1649.0,train
153788.jpg,153,212,1646.0,train
101605.jpg,1271,1760,1646.0,train
076008.jpg,198,274,1646.0,train
131531.jpg,187,259,1646.0,train
052364.jpg,161,223,1646.0,train
067013.jpg,211,292,1646.0,train
129618.jpg,96,133,1646.0,train
002440.jpg,164,227,1646.0,train
150961.jpg,1552,2149,1646.0,train
084333.jpg,122,169,1646.0,train
090738.jpg,151,209,1646.0,train
075295.jpg,211,292,1646.0,train
102561.jpg,211,292,1646.0,train
003838.jpg,187,259,1646.0,train
026003.jpg,203,281,1646.0,train
033179.jpg,216,299,1646.0,train
020270.jpg,1310,1814,1646.0,train
145440.jpg,1238,1714,1646.0,train
020892.jpg,216,299,1646.0,train
144252.jpg,299,414,1646.0,train
142382.jpg,229,317,8644.0,train
092762.jpg,255,353,8644.0,train
078418.jpg,148,205,8644.0,train
111699.jpg,146,202,8644.0,train
038498.jpg,151,209,8644.0,train
050499.jpg,255,353,8644.0,train
109396.jpg,122,169,8644.0,train
004152.jpg,208,288,8644.0,train
135478.jpg,252,349,8644.0,train
084728.jpg,112,155,8644.0,train
090629.jpg,252,349,8644.0,train
063886.jpg,229,317,8644.0,train
099349.jpg,177,245,8644.0,train
007578.jpg,226,313,8644.0,train
027367.jpg,164,227,8644.0,train
028088.jpg,208,288,8644.0,train
017920.jpg,125,173,8644.0,train
124506.jpg,177,245,8644.0,train
021735.jpg,122,169,8644.0,train
115342.jpg,200,277,8644.0,train
155351.jpg,114,158,1634.0,train
088905.jpg,304,421,1634.0,train
077727.jpg,195,270,1634.0,train
126518.jpg,159,220,1634.0,train
050401.jpg,268,371,1634.0,train
052950.jpg,221,306,1634.0,train
118752.jpg,395,547,1634.0,train
000255.jpg,286,396,1634.0,train
146026.jpg,299,414,1634.0,train
079252.jpg,125,173,1634.0,train
081837.jpg,177,245,1634.0,train
072136.jpg,211,292,1634.0,train
095750.jpg,229,317,1634.0,train
007395.jpg,198,274,1634.0,train
026851.jpg,161,223,1634.0,train
031881.jpg,135,187,1634.0,train
015918.jpg,190,263,1634.0,train
136273.jpg,208,288,1634.0,train
023381.jpg,250,346,1634.0,train
129301.jpg,348,482,1634.0,train
152558.jpg,159,220,47.0,train
076968.jpg,263,364,47.0,train
061996.jpg,224,310,47.0,train
113769.jpg,273,378,47.0,train
044748.jpg,125,173,47.0,train
052395.jpg,876,1213,47.0,train
107125.jpg,198,274,47.0,train
002733.jpg,260,360,47.0,train
149463.jpg,393,544,47.0,train
064834.jpg,1180,1634,47.0,train
072553.jpg,341,472,47.0,train
056818.jpg,220,317,47.0,train
079480.jpg,148,205,47.0,train
002766.jpg,250,346,47.0,train
018619.jpg,130,180,47.0,train
025063.jpg,517,716,47.0,train
006570.jpg,159,220,47.0,train
142711.jpg,146,202,47.0,train
011625.jpg,161,223,47.0,train
135781.jpg,265,367,47.0,train
155482.jpg,185,256,5715.0,train
056696.jpg,229,317,5715.0,train
034733.jpg,109,151,5715.0,train
110045.jpg,91,126,5715.0,train
019994.jpg,138,191,5715.0,train
022054.jpg,190,263,5715.0,train
105691.jpg,125,173,5715.0,train
001498.jpg,86,119,5715.0,train
154299.jpg,179,248,5715.0,train
034760.jpg,187,259,5715.0,train
049915.jpg,161,223,5715.0,train
024904.jpg,185,256,5715.0,train
067864.jpg,96,133,5715.0,train
007131.jpg,143,198,5715.0,train
012480.jpg,127,176,5715.0,train
014460.jpg,195,270,5715.0,train
008449.jpg,182,252,5715.0,train
128704.jpg,224,310,5715.0,train
009758.jpg,151,209,5715.0,train
128681.jpg,179,248,5715.0,train
133621.jpg,169,234,55.0,train
109293.jpg,200,277,55.0,train
072926.jpg,224,310,55.0,train
123656.jpg,179,248,55.0,train
060771.jpg,216,299,55.0,train
063636.jpg,198,274,55.0,train
122553.jpg,231,320,55.0,train
013204.jpg,315,436,55.0,train
132750.jpg,252,349,55.0,train
078192.jpg,218,302,55.0,train
100556.jpg,148,205,55.0,train
072384.jpg,192,266,55.0,train
110844.jpg,250,346,55.0,train
016354.jpg,250,346,55.0,train
028931.jpg,203,281,55.0,train
031679.jpg,205,284,55.0,train
018823.jpg,161,223,55.0,train
127092.jpg,120,166,55.0,train
024795.jpg,263,364,55.0,train
123765.jpg,247,342,55.0,train
134617.jpg,250,346,6325.0,train
095816.jpg,198,274,6325.0,train
053875.jpg,268,371,6325.0,train
124972.jpg,299,414,6325.0,train
037444.jpg,645,893,6325.0,train
044504.jpg,138,191,6325.0,train
117228.jpg,273,378,6325.0,train
013558.jpg,374,518,6325.0,train
133923.jpg,122,169,6325.0,train
059624.jpg,185,256,6325.0,train
095456.jpg,78,108,6325.0,train
051548.jpg,309,428,6325.0,train
098909.jpg,143,198,6325.0,train
017540.jpg,112,155,6325.0,train
020686.jpg,218,302,6325.0,train
021404.jpg,83,115,6325.0,train
018984.jpg,156,216,6325.0,train
129061.jpg,94,130,6325.0,train
019500.jpg,234,324,6325.0,train
126783.jpg,289,400,6325.0,train
144460.jpg,182,252,5805.0,train
082762.jpg,390,540,5805.0,train
068650.jpg,499,691,5805.0,train
113983.jpg,580,803,5805.0,train
032973.jpg,122,169,5805.0,train
041166.jpg,338,468,5805.0,train
108897.jpg,169,234,5805.0,train
000004.jpg,564,781,5805.0,train
140829.jpg,276,382,5805.0,train
071572.jpg,198,274,5805.0,train
079295.jpg,356,493,5805.0,train
057460.jpg,335,464,5805.0,train
083588.jpg,185,256,5805.0,train
001778.jpg,302,418,5805.0,train
027057.jpg,338,468,5805.0,train
027559.jpg,281,389,5805.0,train
010191.jpg,489,677,5805.0,train
136792.jpg,497,688,5805.0,train
013676.jpg,798,1105,5805.0,train
130481.jpg,208,288,5805.0,train
157502.jpg,437,605,5866.0,train
086500.jpg,221,306,5866.0,train
079489.jpg,252,349,5866.0,train
111256.jpg,247,342,5866.0,train
041479.jpg,192,266,5866.0,train
053106.jpg,263,364,5866.0,train
109367.jpg,281,389,5866.0,train
001410.jpg,413,572,5866.0,train
143862.jpg,1433,1984,5866.0,train
081657.jpg,411,569,5866.0,train
083702.jpg,148,205,5866.0,train
067851.jpg,811,1123,5866.0,train
087413.jpg,164,227,5866.0,train
001459.jpg,224,310,5866.0,train
022332.jpg,161,223,5866.0,train
023913.jpg,385,533,5866.0,train
008699.jpg,114,158,5866.0,train
124237.jpg,138,191,5866.0,train
013018.jpg,156,216,5866.0,train
115952.jpg,560,420,5866.0,train
156206.jpg,811,1123,6063.0,train
106180.jpg,580,803,6063.0,train
083162.jpg,538,745,6063.0,train
133535.jpg,107,148,6063.0,train
052731.jpg,265,367,6063.0,train
059597.jpg,177,245,6063.0,train
127972.jpg,520,720,6063.0,train
025187.jpg,182,252,6063.0,train
155610.jpg,304,421,6063.0,train
098603.jpg,221,306,6063.0,train
103639.jpg,151,209,6063.0,train
071833.jpg,161,223,6063.0,train
107971.jpg,463,641,6063.0,train
030347.jpg,601,832,6063.0,train
048382.jpg,718,994,6063.0,train
048970.jpg,263,364,6063.0,train
033831.jpg,354,490,6063.0,train
139575.jpg,348,482,6063.0,train
034754.jpg,517,716,6063.0,train
137910.jpg,387,536,6063.0,train
132837.jpg,250,346,5600.0,train
084693.jpg,198,274,5600.0,train
076342.jpg,177,245,5600.0,train
123054.jpg,174,241,5600.0,train
062049.jpg,244,338,5600.0,train
065934.jpg,198,274,5600.0,train
122004.jpg,247,342,5600.0,train
010114.jpg,242,335,5600.0,train
131588.jpg,138,191,5600.0,train
077002.jpg,182,252,5600.0,train
083582.jpg,127,176,5600.0,train
074023.jpg,265,367,5600.0,train
115642.jpg,226,313,5600.0,train
015535.jpg,138,191,5600.0,train
023967.jpg,164,227,5600.0,train
024952.jpg,169,234,5600.0,train
016420.jpg,94,130,5600.0,train
123341.jpg,185,256,5600.0,train
019951.jpg,234,324,5600.0,train
123213.jpg,200,277,5600.0,train
153950.jpg,234,324,4988.0,train
083360.jpg,146,202,4988.0,train
080749.jpg,278,385,4988.0,train
139016.jpg,268,371,4988.0,train
052425.jpg,159,220,4988.0,train
061891.jpg,101,140,4988.0,train
132687.jpg,341,472,4988.0,train
000101.jpg,91,126,4988.0,train
151737.jpg,187,259,4988.0,train
081466.jpg,387,467,4988.0,train
082176.jpg,221,306,4988.0,train
077170.jpg,933,1292,4988.0,train
089066.jpg,177,245,4988.0,train
002941.jpg,244,338,4988.0,train
026025.jpg,169,234,4988.0,train
026055.jpg,439,608,4988.0,train
003911.jpg,244,338,4988.0,train
145294.jpg,177,245,4988.0,train
024031.jpg,281,389,4988.0,train
139838.jpg,211,292,4988.0,train
153304.jpg,91,126,5884.0,train
091957.jpg,424,587,5884.0,train
073291.jpg,450,623,5884.0,train
115674.jpg,234,324,5884.0,train
039398.jpg,333,461,5884.0,train
056163.jpg,346,479,5884.0,train
112385.jpg,476,659,5884.0,train
013472.jpg,286,396,5884.0,train
153250.jpg,442,612,5884.0,train
074156.jpg,226,313,5884.0,train
078786.jpg,411,569,5884.0,train
068814.jpg,205,284,5884.0,train
093850.jpg,523,724,5884.0,train
014361.jpg,208,288,5884.0,train
022713.jpg,556,770,5884.0,train
023431.jpg,499,691,5884.0,train
018054.jpg,907,1292,5884.0,train
132851.jpg,796,1102,5884.0,train
020772.jpg,317,439,5884.0,train
118456.jpg,611,846,5884.0,train
158316.jpg,200,277,1420.0,train
092027.jpg,252,349,1420.0,train
065854.jpg,231,320,1420.0,train
119227.jpg,130,180,1420.0,train
059128.jpg,120,166,1420.0,train
059350.jpg,273,378,1420.0,train
118928.jpg,296,410,1420.0,train
007597.jpg,255,353,1420.0,train
155596.jpg,140,194,1420.0,train
067649.jpg,169,234,1420.0,train
087522.jpg,244,338,1420.0,train
065335.jpg,263,364,1420.0,train
093961.jpg,343,475,1420.0,train
012808.jpg,143,198,1420.0,train
037207.jpg,291,403,1420.0,train
040136.jpg,237,328,1420.0,train
024603.jpg,104,144,1420.0,train
137493.jpg,182,252,1420.0,train
027596.jpg,265,367,1420.0,train
120921.jpg,190,263,1420.0,train
161867.jpg,421,583,1422.0,train
080975.jpg,192,266,1422.0,train
066229.jpg,234,324,1422.0,train
145252.jpg,476,659,1422.0,train
030914.jpg,442,612,1422.0,train
043300.jpg,1563,2164,1422.0,train
133513.jpg,286,396,1422.0,train
001655.jpg,192,266,1422.0,train
160809.jpg,192,266,1422.0,train
066820.jpg,273,378,1422.0,train
076055.jpg,473,655,1422.0,train
056056.jpg,320,443,1422.0,train
088486.jpg,135,187,1422.0,train
005614.jpg,265,367,1422.0,train
017855.jpg,905,1253,1422.0,train
019383.jpg,489,677,1422.0,train
011669.jpg,333,461,1422.0,train
159346.jpg,192,266,1422.0,train
016213.jpg,432,598,1422.0,train
159290.jpg,260,360,1422.0,train
154190.jpg,166,230,5609.0,train
095380.jpg,192,266,5609.0,train
073739.jpg,143,198,5609.0,train
135680.jpg,341,472,5609.0,train
048218.jpg,260,360,5609.0,train
049456.jpg,377,522,5609.0,train
104549.jpg,445,616,5609.0,train
000134.jpg,177,245,5609.0,train
152193.jpg,231,320,5609.0,train
077851.jpg,213,295,5609.0,train
092265.jpg,218,302,5609.0,train
058030.jpg,351,486,5609.0,train
097884.jpg,91,126,5609.0,train
007483.jpg,200,277,5609.0,train
023200.jpg,309,428,5609.0,train
037257.jpg,588,814,5609.0,train
011068.jpg,296,410,5609.0,train
146455.jpg,226,313,5609.0,train
020422.jpg,425,534,5609.0,train
140109.jpg,208,288,5609.0,train
136364.jpg,374,518,10083.0,train
059693.jpg,299,414,10083.0,train
050253.jpg,164,227,10083.0,train
101919.jpg,416,576,10083.0,train
042585.jpg,263,364,10083.0,train
043490.jpg,367,508,10083.0,train
087111.jpg,385,533,10083.0,train
011679.jpg,390,540,10083.0,train
122656.jpg,307,425,10083.0,train
055183.jpg,291,403,10083.0,train
059194.jpg,333,461,10083.0,train
047537.jpg,252,349,10083.0,train
062433.jpg,179,248,10083.0,train
018588.jpg,562,778,10083.0,train
026492.jpg,252,349,10083.0,train
032014.jpg,335,464,10083.0,train
020315.jpg,94,130,10083.0,train
114681.jpg,234,324,10083.0,train
026476.jpg,138,191,10083.0,train
108029.jpg,410,390,10083.0,train
155002.jpg,146,202,1392.0,train
108358.jpg,187,259,1392.0,train
096111.jpg,208,288,1392.0,train
138270.jpg,174,241,1392.0,train
076351.jpg,117,162,1392.0,train
076914.jpg,231,320,1392.0,train
121014.jpg,211,292,1392.0,train
001798.jpg,166,230,1392.0,train
154785.jpg,255,353,1392.0,train
096525.jpg,226,313,1392.0,train
105947.jpg,244,338,1392.0,train
090627.jpg,211,292,1392.0,train
109022.jpg,192,266,1392.0,train
012154.jpg,250,346,1392.0,train
062256.jpg,127,176,1392.0,train
066790.jpg,252,349,1392.0,train
017308.jpg,120,166,1392.0,train
149858.jpg,455,630,1392.0,train
017581.jpg,114,158,1392.0,train
140327.jpg,273,378,1392.0,train
150022.jpg,159,220,1352.0,train
109899.jpg,125,173,1352.0,train
086991.jpg,164,227,1352.0,train
137182.jpg,96,133,1352.0,train
062310.jpg,114,158,1352.0,train
064155.jpg,114,158,1352.0,train
136961.jpg,83,115,1352.0,train
009646.jpg,73,101,1352.0,train
148639.jpg,78,108,1352.0,train
094667.jpg,75,104,1352.0,train
107910.jpg,140,194,1352.0,train
064404.jpg,75,104,1352.0,train
111811.jpg,133,184,1352.0,train
010019.jpg,200,277,1352.0,train
042753.jpg,156,216,1352.0,train
047764.jpg,120,166,1352.0,train
025449.jpg,107,148,1352.0,train
141719.jpg,299,414,1352.0,train
034250.jpg,83,115,1352.0,train
139040.jpg,159,220,1352.0,train
160220.jpg,985,1364,5024.0,train
089282.jpg,520,720,5024.0,train
055980.jpg,101,140,5024.0,train
129102.jpg,543,752,5024.0,train
049326.jpg,187,259,5024.0,train
049840.jpg,333,461,5024.0,train
116539.jpg,624,864,5024.0,train
005582.jpg,933,1292,5024.0,train
159595.jpg,447,619,5024.0,train
071458.jpg,174,241,5024.0,train
089203.jpg,619,857,5024.0,train
055714.jpg,827,1145,5024.0,train
092681.jpg,398,551,5024.0,train
006401.jpg,338,468,5024.0,train
020001.jpg,918,1271,5024.0,train
033525.jpg,1279,1516,5024.0,train
008103.jpg,588,814,5024.0,train
136403.jpg,572,792,5024.0,train
014663.jpg,611,846,5024.0,train
135344.jpg,1076,1490,5024.0,train
150221.jpg,146,202,8831.0,train
108308.jpg,133,184,8831.0,train
090338.jpg,166,230,8831.0,train
141586.jpg,99,137,8831.0,train
034721.jpg,161,223,8831.0,train
078751.jpg,203,274,8831.0,train
140255.jpg,213,295,8831.0,train
001016.jpg,133,184,8831.0,train
148804.jpg,182,252,8831.0,train
099433.jpg,198,274,8831.0,train
104586.jpg,200,277,8831.0,train
088491.jpg,312,432,8831.0,train
123067.jpg,1170,1620,8831.0,train
005636.jpg,114,158,8831.0,train
024320.jpg,328,454,8831.0,train
032100.jpg,203,281,8831.0,train
005893.jpg,317,439,8831.0,train
145539.jpg,174,241,8831.0,train
009355.jpg,135,187,8831.0,train
145202.jpg,135,187,8831.0,train
146181.jpg,140,194,5903.0,train
092518.jpg,185,256,5903.0,train
068570.jpg,192,266,5903.0,train
119825.jpg,281,389,5903.0,train
037387.jpg,190,263,5903.0,train
051584.jpg,312,432,5903.0,train
106960.jpg,231,320,5903.0,train
000611.jpg,161,223,5903.0,train
141104.jpg,208,288,5903.0,train
084254.jpg,380,526,5903.0,train
090578.jpg,190,263,5903.0,train
067873.jpg,200,277,5903.0,train
092579.jpg,166,230,5903.0,train
003893.jpg,174,241,5903.0,train
023917.jpg,179,248,5903.0,train
027541.jpg,200,277,5903.0,train
009304.jpg,156,216,5903.0,train
131124.jpg,229,317,5903.0,train
023760.jpg,328,454,5903.0,train
120355.jpg,195,270,5903.0,train
147713.jpg,546,756,160.0,train
101637.jpg,569,788,160.0,train
090717.jpg,484,670,160.0,train
122789.jpg,359,433,160.0,train
064264.jpg,772,1069,160.0,train
067594.jpg,455,630,160.0,train
112566.jpg,208,288,160.0,train
001527.jpg,208,288,160.0,train
146375.jpg,1609,2228,160.0,train
091842.jpg,164,227,160.0,train
097467.jpg,372,515,160.0,train
082272.jpg,404,490,160.0,train
102628.jpg,354,490,160.0,train
003696.jpg,359,497,160.0,train
033528.jpg,270,374,160.0,train
039045.jpg,536,742,160.0,train
025786.jpg,426,590,160.0,train
143324.jpg,151,209,160.0,train
032044.jpg,203,281,160.0,train
127346.jpg,252,349,160.0,train
154705.jpg,273,378,10084.0,train
105859.jpg,114,158,10084.0,train
087084.jpg,276,382,10084.0,train
137480.jpg,268,371,10084.0,train
046796.jpg,156,216,10084.0,train
069153.jpg,172,238,10084.0,train
135215.jpg,166,230,10084.0,train
001743.jpg,728,1008,10084.0,train
146495.jpg,283,392,10084.0,train
088027.jpg,200,277,10084.0,train
101118.jpg,117,162,10084.0,train
082919.jpg,434,601,10084.0,train
107281.jpg,148,205,10084.0,train
005986.jpg,112,155,10084.0,train
014320.jpg,140,194,10084.0,train
033633.jpg,133,184,10084.0,train
012338.jpg,161,223,10084.0,train
143876.jpg,138,191,10084.0,train
013835.jpg,920,1274,10084.0,train
137659.jpg,117,162,10084.0,train
154208.jpg,234,324,5883.0,train
095845.jpg,190,263,5883.0,train
061119.jpg,161,223,5883.0,train
120869.jpg,195,270,5883.0,train
053027.jpg,312,432,5883.0,train
053469.jpg,117,162,5883.0,train
118195.jpg,70,97,5883.0,train
003763.jpg,161,223,5883.0,train
149905.jpg,81,112,5883.0,train
077649.jpg,151,209,5883.0,train
082427.jpg,153,212,5883.0,train
055707.jpg,234,324,5883.0,train
096433.jpg,133,184,5883.0,train
011784.jpg,122,169,5883.0,train
024294.jpg,263,364,5883.0,train
044051.jpg,439,608,5883.0,train
012621.jpg,94,130,5883.0,train
122485.jpg,312,432,5883.0,train
022069.jpg,130,180,5883.0,train
121785.jpg,120,166,5883.0,train
156060.jpg,143,198,10082.0,train
098395.jpg,263,364,10082.0,train
069372.jpg,125,173,10082.0,train
142832.jpg,185,256,10082.0,train
043902.jpg,182,252,10082.0,train
047715.jpg,390,540,10082.0,train
113281.jpg,187,259,10082.0,train
001365.jpg,320,443,10082.0,train
149779.jpg,239,331,10082.0,train
079017.jpg,83,115,10082.0,train
098387.jpg,91,126,10082.0,train
068966.jpg,94,130,10082.0,train
102242.jpg,104,144,10082.0,train
004061.jpg,182,252,10082.0,train
018633.jpg,421,583,10082.0,train
025682.jpg,138,191,10082.0,train
017877.jpg,133,184,10082.0,train
144755.jpg,143,198,10082.0,train
017931.jpg,234,324,10082.0,train
144068.jpg,88,122,10082.0,train
148447.jpg,146,202,1389.0,train
076997.jpg,192,266,1389.0,train
063850.jpg,421,583,1389.0,train
114051.jpg,117,162,1389.0,train
035254.jpg,221,306,1389.0,train
048737.jpg,291,403,1389.0,train
112583.jpg,1123,1555,1389.0,train
006003.jpg,346,479,1389.0,train
147588.jpg,330,457,1389.0,train
071292.jpg,151,209,1389.0,train
074668.jpg,255,353,1389.0,train
057888.jpg,190,263,1389.0,train
085350.jpg,486,673,1389.0,train
008017.jpg,130,180,1389.0,train
027332.jpg,673,932,1389.0,train
029262.jpg,315,436,1389.0,train
010592.jpg,814,1127,1389.0,train
134305.jpg,952,1318,1389.0,train
019227.jpg,372,515,1389.0,train
129773.jpg,764,1058,1389.0,train
156859.jpg,164,227,8847.0,train
103530.jpg,239,331,8847.0,train
075582.jpg,153,212,8847.0,train
134127.jpg,252,349,8847.0,train
070625.jpg,125,173,8847.0,train
070982.jpg,161,223,8847.0,train
133620.jpg,491,680,8847.0,train
004136.jpg,933,1292,8847.0,train
143549.jpg,192,266,8847.0,train
082970.jpg,390,540,8847.0,train
099352.jpg,333,461,8847.0,train
072277.jpg,208,288,8847.0,train
113563.jpg,478,662,8847.0,train
009632.jpg,341,472,8847.0,train
036287.jpg,686,950,8847.0,train
065853.jpg,276,382,8847.0,train
013922.jpg,411,569,8847.0,train
138672.jpg,221,306,8847.0,train
024062.jpg,226,313,8847.0,train
136813.jpg,166,230,8847.0,train
157313.jpg,250,346,6210.0,train
114846.jpg,174,241,6210.0,train
090259.jpg,315,436,6210.0,train
132321.jpg,333,461,6210.0,train
062477.jpg,224,310,6210.0,train
076918.jpg,265,367,6210.0,train
131716.jpg,138,191,6210.0,train
002108.jpg,395,547,6210.0,train
156893.jpg,198,274,6210.0,train
091244.jpg,304,421,6210.0,train
105352.jpg,135,187,6210.0,train
077446.jpg,143,198,6210.0,train
116802.jpg,299,414,6210.0,train
012255.jpg,166,230,6210.0,train
044592.jpg,190,263,6210.0,train
050783.jpg,81,112,6210.0,train
028957.jpg,161,223,6210.0,train
140546.jpg,224,310,6210.0,train
035896.jpg,112,155,6210.0,train
138964.jpg,81,112,6210.0,train
061109.jpg,182,252,9821.0,train
148008.jpg,177,245,9821.0,train
060890.jpg,161,223,9821.0,train
138363.jpg,120,166,9821.0,train
001738.jpg,335,464,9821.0,train
070449.jpg,247,342,9821.0,train
114259.jpg,400,554,9821.0,train
142518.jpg,120,166,9821.0,train
065947.jpg,263,364,9821.0,train
082556.jpg,406,562,9821.0,train
101281.jpg,252,336,9821.0,train
009805.jpg,200,277,9821.0,train
028572.jpg,211,292,9821.0,train
036798.jpg,208,288,9821.0,train
016123.jpg,499,691,9821.0,train
106777.jpg,291,340,9821.0,train
144489.jpg,397,569,9821.0,train
018615.jpg,216,299,9821.0,train
153068.jpg,268,371,9821.0,train
144567.jpg,309,428,9821.0,train
075169.jpg,96,133,4054.0,train
151104.jpg,159,220,4054.0,train
069834.jpg,203,281,4054.0,train
139001.jpg,226,313,4054.0,train
012917.jpg,166,230,4054.0,train
082784.jpg,426,590,4054.0,train
134610.jpg,260,215,4054.0,train
139199.jpg,174,241,4054.0,train
081144.jpg,164,227,4054.0,train
089691.jpg,161,223,4054.0,train
131400.jpg,187,259,4054.0,train
016518.jpg,226,313,4054.0,train
054655.jpg,198,274,4054.0,train
056949.jpg,710,983,4054.0,train
024239.jpg,125,173,4054.0,train
131707.jpg,117,162,4054.0,train
144233.jpg,408,565,4054.0,train
039286.jpg,172,238,4054.0,train
154831.jpg,125,173,4054.0,train
145428.jpg,312,432,4054.0,train
055807.jpg,250,346,7314.0,train
138575.jpg,289,400,7314.0,train
055293.jpg,299,414,7314.0,train
116054.jpg,169,234,7314.0,train
017610.jpg,166,230,7314.0,train
069931.jpg,101,140,7314.0,train
102407.jpg,172,238,7314.0,train
121678.jpg,460,637,7314.0,train
060266.jpg,551,763,7314.0,train
070320.jpg,273,378,7314.0,train
080106.jpg,322,446,7314.0,train
021461.jpg,224,310,7314.0,train
043413.jpg,255,353,7314.0,train
046604.jpg,581,802,7314.0,train
033219.jpg,231,320,7314.0,train
087520.jpg,229,317,7314.0,train
130830.jpg,317,439,7314.0,train
033836.jpg,413,572,7314.0,train
150287.jpg,380,526,7314.0,train
137289.jpg,161,223,7314.0,train
049677.jpg,783,1084,515.0,train
159113.jpg,143,198,515.0,train
046533.jpg,315,436,515.0,train
141601.jpg,109,151,515.0,train
007901.jpg,130,180,515.0,train
068598.jpg,354,490,515.0,train
118489.jpg,455,630,515.0,train
142218.jpg,293,432,515.0,train
054176.jpg,369,511,515.0,train
076064.jpg,424,587,515.0,train
091751.jpg,172,238,515.0,train
011589.jpg,442,612,515.0,train
022717.jpg,205,284,515.0,train
033100.jpg,697,965,515.0,train
021121.jpg,325,450,515.0,train
093964.jpg,187,259,515.0,train
144923.jpg,338,468,515.0,train
022509.jpg,211,292,515.0,train
159265.jpg,281,389,515.0,train
152304.jpg,172,238,515.0,train
045978.jpg,208,288,2929.0,train
152457.jpg,200,277,2929.0,train
038965.jpg,229,317,2929.0,train
128807.jpg,263,364,2929.0,train
000019.jpg,138,191,2929.0,train
068468.jpg,237,328,2929.0,train
089400.jpg,473,655,2929.0,train
143829.jpg,179,248,2929.0,train
065899.jpg,244,338,2929.0,train
068883.jpg,101,140,2929.0,train
078125.jpg,182,252,2929.0,train
004654.jpg,117,162,2929.0,train
012873.jpg,94,130,2929.0,train
020992.jpg,205,284,2929.0,train
007212.jpg,187,259,2929.0,train
080649.jpg,364,504,2929.0,train
146232.jpg,265,367,2929.0,train
009287.jpg,187,259,2929.0,train
156946.jpg,801,911,2929.0,train
150832.jpg,174,241,2929.0,train
062691.jpg,109,151,7169.0,train
146062.jpg,117,162,7169.0,train
062139.jpg,317,439,7169.0,train
125798.jpg,239,331,7169.0,train
015471.jpg,229,317,7169.0,train
077689.jpg,239,331,7169.0,train
100941.jpg,226,313,7169.0,train
137255.jpg,255,353,7169.0,train
072648.jpg,221,306,7169.0,train
089948.jpg,114,158,7169.0,train
093369.jpg,156,216,7169.0,train
018680.jpg,138,191,7169.0,train
